23.70,0.00,64.40
23.70,0.00,64.40
23.70,0.00,64.40
23.70,0.00,64.40
23.70,0.00,64.40
23.70,0.00,64.40
23.70,0.00,64.40
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.90,0.00,67.60
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.80,0.00,63.50
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.90,0.00,66.30
23.80,0.00,63.80
23.80,0.00,63.80
23.80,0.00,63.80
23.80,0.00,63.80
23.80,0.00,63.80
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.90,0.00,68.10
23.60,0.00,66.00
23.60,0.00,66.00
23.60,0.00,66.00
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.50
24.00,0.00,65.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
23.90,0.00,67.00
24.10,0.00,67.60
24.10,0.00,67.60
24.10,0.00,67.60
24.10,0.00,67.60
24.10,0.00,67.60
24.10,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
23.60,0.00,68.60
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
24.00,0.00,64.40
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,65.10
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
23.90,0.00,68.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,67.20
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,65.30
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.00,0.00,68.00
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
24.20,0.00,64.40
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
23.80,0.00,69.30
