1590599675.8929276,0
1590599677.1004152,1
1590599678.5638463,2
1590599679.7745235,3
1590599681.2556686,4
1590599682.4723973,5
1590599683.7437935,6
1590599684.9753811,7
1590599686.2205453,8
1590599687.6788938,9
1590599688.9779387,10
1590599690.2928264,11
1590599691.524147,12
1590599692.8862011,13
1590599694.214271,14
1590599695.4643264,15
1590599696.7924125,16
1590599698.0268273,17
1590599699.2299116,18
1590599700.479951,19
1590599701.7768297,20
1590599703.214287,21
1590599704.4486623,22
1590599705.683038,23
1590599707.058079,24
1590599708.542377,25
1590599709.6830258,26
1590599710.9955013,27
1590599712.4222622,28
1590599713.7432806,29
1590599715.1329844,30
1590599716.4145825,31
1590599717.7683108,32
1590599719.1120608,33
1590599720.403552,34
1590599721.6614642,35
1590599722.656635,36
1590599723.8981023,37
1590599725.3199773,38
1590599726.5847676,39
1590599727.9285545,40
1590599729.147306,41
1590599730.4754314,42
1590599731.8205922,43
1590599732.945592,44
1590599734.1487584,45
1590599735.3674674,46
1590599736.6956291,47
1590599738.029483,48
1590599739.2774663,49
